LME,w,V,patch_rank,temp_gradient,temp_steepness,final_abundance,patch_id
22,0.625,0.01,2,0.01412439585,0.5820703506,1.04E-05,2
22,0.625,0.01,3,0.01412439585,0.5820703506,1.26E-05,3
22,0.625,0.01,4,0.01412439585,0.5820703506,7.90E-06,4
22,0.625,0.01,5,0.01412439585,0.5820703506,4.14E-06,5
22,0.625,0.01,6,0.01412439585,0.5820703506,2.46E-06,6
22,0.625,0.01,7,0.01412439585,0.5820703506,5.80E-06,7
22,0.625,0.01,8,0.01412439585,0.5820703506,2.81E-05,8
22,0.625,0.01,9,0.01412439585,0.5820703506,0.000116668536,9
22,0.625,0.01,9,0.01412439585,0.5820703506,0.0001166685384,10
22,0.625,0.01,8,0.01412439585,0.5820703506,2.81E-05,11
22,0.625,0.01,7,0.01412439585,0.5820703506,5.80E-06,12
22,0.625,0.01,6,0.01412439585,0.5820703506,2.46E-06,13
22,0.625,0.01,5,0.01412439585,0.5820703506,4.14E-06,14
22,0.625,0.01,4,0.01412439585,0.5820703506,7.90E-06,15
22,0.625,0.01,3,0.01412439585,0.5820703506,1.26E-05,16
22,0.625,0.01,2,0.01412439585,0.5820703506,1.04E-05,17
22,0.625,0.01,1,0.01412439585,0.5820703506,7.61E-06,18
22,0.625,0.01,0,0.01412439585,0.5820703506,7.99E-06,19
22,0.625,0.0325,0,0.01412439585,0.5820703506,0.7615045808,0
22,0.625,0.0325,1,0.01412439585,0.5820703506,0.7166039871,1
22,0.625,0.0325,2,0.01412439585,0.5820703506,0.7510955283,2
22,0.625,0.0325,3,0.01412439585,0.5820703506,0.794880656,3
22,0.625,0.0325,4,0.01412439585,0.5820703506,0.8165579177,4
22,0.625,0.0325,5,0.01412439585,0.5820703506,0.8287343104,5
22,0.625,0.0325,6,0.01412439585,0.5820703506,0.8671672398,6
22,0.625,0.0325,7,0.01412439585,0.5820703506,0.8573877023,7
22,0.625,0.0325,8,0.01412439585,0.5820703506,0.8939682245,8
22,0.625,0.0325,9,0.01412439585,0.5820703506,0.8681313911,9
22,0.625,0.0325,9,0.01412439585,0.5820703506,0.8681313744,10
22,0.625,0.0325,8,0.01412439585,0.5820703506,0.8939682182,11
22,0.625,0.0325,7,0.01412439585,0.5820703506,0.8573876957,12
22,0.625,0.0325,6,0.01412439585,0.5820703506,0.8671672446,13
22,0.625,0.0325,5,0.01412439585,0.5820703506,0.8287343066,14
22,0.625,0.0325,4,0.01412439585,0.5820703506,0.8165579136,15
22,0.625,0.0325,3,0.01412439585,0.5820703506,0.7948806705,16
22,0.625,0.0325,2,0.01412439585,0.5820703506,0.751095513,17
22,0.625,0.0325,1,0.01412439585,0.5820703506,0.7166039743,18
22,0.625,0.0325,0,0.01412439585,0.5820703506,0.7615045655,19
22,0.625,0.055,0,0.01412439585,0.5820703506,0.8713414551,0
22,0.625,0.055,1,0.01412439585,0.5820703506,0.8710677845,1
22,0.625,0.055,2,0.01412439585,0.5820703506,0.8893085557,2
22,0.625,0.055,3,0.01412439585,0.5820703506,0.8715604262,3
22,0.625,0.055,4,0.01412439585,0.5820703506,0.8895438341,4
22,0.625,0.055,5,0.01412439585,0.5820703506,0.8719168066,5
22,0.625,0.055,6,0.01412439585,0.5820703506,0.8779279374,6
22,0.625,0.055,7,0.01412439585,0.5820703506,0.8722313673,7
22,0.625,0.055,8,0.01412439585,0.5820703506,0.8925753221,8
22,0.625,0.055,9,0.01412439585,0.5820703506,0.8795421327,9
22,0.625,0.055,9,0.01412439585,0.5820703506,0.8795421197,10
22,0.625,0.055,8,0.01412439585,0.5820703506,0.8925753263,11
22,0.625,0.055,7,0.01412439585,0.5820703506,0.8722313637,12
22,0.625,0.055,6,0.01412439585,0.5820703506,0.8779279495,13
22,0.625,0.055,5,0.01412439585,0.5820703506,0.871916784,14
22,0.625,0.055,4,0.01412439585,0.5820703506,0.8895438353,15
22,0.625,0.055,3,0.01412439585,0.5820703506,0.8715604316,16
22,0.625,0.055,2,0.01412439585,0.5820703506,0.8893085677,17
22,0.625,0.055,1,0.01412439585,0.5820703506,0.8710677806,18
22,0.625,0.055,0,0.01412439585,0.5820703506,0.871341426,19
22,0.625,0.0775,0,0.01412439585,0.5820703506,0.8661714221,0
22,0.625,0.0775,1,0.01412439585,0.5820703506,0.8660687795,1
22,0.625,0.0775,2,0.01412439585,0.5820703506,0.9062536612,2
22,0.625,0.0775,3,0.01412439585,0.5820703506,0.9062064609,3
22,0.625,0.0775,4,0.01412439585,0.5820703506,0.8683633174,4
22,0.625,0.0775,5,0.01412439585,0.5820703506,0.8665592394,5
22,0.625,0.0775,6,0.01412439585,0.5820703506,0.8666492421,6
22,0.625,0.0775,7,0.01412439585,0.5820703506,0.8667033659,7
22,0.625,0.0775,8,0.01412439585,0.5820703506,0.9119579274,8
22,0.625,0.0775,9,0.01412439585,0.5820703506,0.8770391669,9
22,0.625,0.0775,9,0.01412439585,0.5820703506,0.877039179,10
22,0.625,0.0775,8,0.01412439585,0.5820703506,0.9119579347,11
22,0.625,0.0775,7,0.01412439585,0.5820703506,0.8667033723,12
22,0.625,0.0775,6,0.01412439585,0.5820703506,0.8666492175,13
22,0.625,0.0775,5,0.01412439585,0.5820703506,0.8665592504,14
22,0.625,0.0775,4,0.01412439585,0.5820703506,0.8683632924,15
22,0.625,0.0775,3,0.01412439585,0.5820703506,0.9062064682,16
22,0.625,0.0775,2,0.01412439585,0.5820703506,0.906253658,17
22,0.625,0.0775,1,0.01412439585,0.5820703506,0.8660687886,18
22,0.625,0.0775,0,0.01412439585,0.5820703506,0.8661714268,19
22,0.625,0.1,0,0.01412439585,0.5820703506,3.72E-06,0
22,0.625,0.1,1,0.01412439585,0.5820703506,2.31E-06,1
22,0.625,0.1,2,0.01412439585,0.5820703506,2.91E-06,2
22,0.625,0.1,3,0.01412439585,0.5820703506,2.04E-05,3
22,0.625,0.1,4,0.01412439585,0.5820703506,0.0001645781948,4
22,0.625,0.1,5,0.01412439585,0.5820703506,0.001195311094,5
22,0.625,0.1,6,0.01412439585,0.5820703506,0.007912898072,6
22,0.625,0.1,7,0.01412439585,0.5820703506,0.04321513694,7
22,0.625,0.1,8,0.01412439585,0.5820703506,0.1076269152,8
22,0.625,0.1,9,0.01412439585,0.5820703506,0.1557187263,9
22,0.625,0.1,9,0.01412439585,0.5820703506,0.1557187866,10
22,0.625,0.1,8,0.01412439585,0.5820703506,0.1076269307,11
22,0.625,0.1,7,0.01412439585,0.5820703506,0.04321514821,12
22,0.625,0.1,6,0.01412439585,0.5820703506,0.007912907308,13
22,0.625,0.1,5,0.01412439585,0.5820703506,0.001195312005,14
22,0.625,0.1,4,0.01412439585,0.5820703506,0.0001645784646,15
22,0.625,0.1,3,0.01412439585,0.5820703506,2.04E-05,16
22,0.625,0.1,2,0.01412439585,0.5820703506,2.91E-06,17
22,0.625,0.1,1,0.01412439585,0.5820703506,2.31E-06,18
22,0.625,0.1,0,0.01412439585,0.5820703506,3.72E-06,19
22,0.75,0.01,0,0.01412439585,0.5820703506,5.34E-06,0
22,0.75,0.01,1,0.01412439585,0.5820703506,5.85E-06,1
22,0.75,0.01,2,0.01412439585,0.5820703506,7.71E-06,2
22,0.75,0.01,3,0.01412439585,0.5820703506,6.11E-06,3
22,0.75,0.01,4,0.01412439585,0.5820703506,1.71E-06,4
22,0.75,0.01,5,0.01412439585,0.5820703506,6.61E-06,5
22,0.75,0.01,6,0.01412439585,0.5820703506,5.05E-05,6
22,0.75,0.01,7,0.01412439585,0.5820703506,0.000292688203,7
22,0.75,0.01,8,0.01412439585,0.5820703506,0.001617045877,8
22,0.75,0.01,9,0.01412439585,0.5820703506,0.004904504164,9
22,0.75,0.01,9,0.01412439585,0.5820703506,0.004904504019,10
22,0.75,0.01,8,0.01412439585,0.5820703506,0.001617045864,11
22,0.75,0.01,7,0.01412439585,0.5820703506,0.0002926881951,12
22,0.75,0.01,6,0.01412439585,0.5820703506,5.05E-05,13
22,0.75,0.01,5,0.01412439585,0.5820703506,6.61E-06,14
22,0.75,0.01,4,0.01412439585,0.5820703506,1.71E-06,15
22,0.75,0.01,3,0.01412439585,0.5820703506,6.11E-06,16
22,0.75,0.01,2,0.01412439585,0.5820703506,7.71E-06,17
22,0.75,0.01,1,0.01412439585,0.5820703506,5.85E-06,18
22,0.75,0.01,0,0.01412439585,0.5820703506,5.34E-06,19
22,0.75,0.0325,0,0.01412439585,0.5820703506,8.13E-05,0
22,0.75,0.0325,1,0.01412439585,0.5820703506,0.0001124267822,1
22,0.75,0.0325,2,0.01412439585,0.5820703506,0.0007371227643,2
22,0.75,0.0325,3,0.01412439585,0.5820703506,0.004815601342,3
22,0.75,0.0325,4,0.01412439585,0.5820703506,0.03452963209,4
22,0.75,0.0325,5,0.01412439585,0.5820703506,0.175610425,5
22,0.75,0.0325,6,0.01412439585,0.5820703506,0.5989313524,6
22,0.75,0.0325,7,0.01412439585,0.5820703506,0.7522091841,7
22,0.75,0.0325,8,0.01412439585,0.5820703506,0.7923619928,8
22,0.75,0.0325,9,0.01412439585,0.5820703506,0.8051335013,9
22,0.75,0.0325,9,0.01412439585,0.5820703506,0.80513349,10
22,0.75,0.0325,8,0.01412439585,0.5820703506,0.7923619995,11
22,0.75,0.0325,7,0.01412439585,0.5820703506,0.7522092102,12
22,0.75,0.0325,6,0.01412439585,0.5820703506,0.5989314188,13
22,0.75,0.0325,5,0.01412439585,0.5820703506,0.1756104506,14
22,0.75,0.0325,4,0.01412439585,0.5820703506,0.03452964235,15
22,0.75,0.0325,3,0.01412439585,0.5820703506,0.004815602478,16
22,0.75,0.0325,2,0.01412439585,0.5820703506,0.000737122973,17
22,0.75,0.0325,1,0.01412439585,0.5820703506,0.0001124268105,18
22,0.75,0.0325,0,0.01412439585,0.5820703506,8.13E-05,19
22,0.75,0.055,0,0.01412439585,0.5820703506,0.8726386021,0
22,0.75,0.055,1,0.01412439585,0.5820703506,0.8733978267,1
22,0.75,0.055,2,0.01412439585,0.5820703506,0.8720458355,2
22,0.75,0.055,3,0.01412439585,0.5820703506,0.8727915135,3
22,0.75,0.055,4,0.01412439585,0.5820703506,0.850577251,4
22,0.75,0.055,5,0.01412439585,0.5820703506,0.8511654589,5
22,0.75,0.055,6,0.01412439585,0.5820703506,0.8776616289,6
22,0.75,0.055,7,0.01412439585,0.5820703506,0.8738266515,7
22,0.75,0.055,8,0.01412439585,0.5820703506,0.8829925963,8
22,0.75,0.055,9,0.01412439585,0.5820703506,0.8829555825,9
22,0.75,0.055,9,0.01412439585,0.5820703506,0.8829555603,10
22,0.75,0.055,8,0.01412439585,0.5820703506,0.8829925981,11
22,0.75,0.055,7,0.01412439585,0.5820703506,0.8738266499,12
22,0.75,0.055,6,0.01412439585,0.5820703506,0.87766162,13
22,0.75,0.055,5,0.01412439585,0.5820703506,0.8511654451,14
22,0.75,0.055,4,0.01412439585,0.5820703506,0.8505772476,15
22,0.75,0.055,3,0.01412439585,0.5820703506,0.8727915223,16
22,0.75,0.055,2,0.01412439585,0.5820703506,0.8720458462,17
22,0.75,0.055,1,0.01412439585,0.5820703506,0.8733978171,18
22,0.75,0.055,0,0.01412439585,0.5820703506,0.8726386284,19
22,0.75,0.0775,0,0.01412439585,0.5820703506,0.8705445491,0
22,0.75,0.0775,1,0.01412439585,0.5820703506,0.8928517771,1
22,0.75,0.0775,2,0.01412439585,0.5820703506,0.8935585929,2
22,0.75,0.0775,3,0.01412439585,0.5820703506,0.860238302,3
22,0.75,0.0775,4,0.01412439585,0.5820703506,0.8744273156,4
22,0.75,0.0775,5,0.01412439585,0.5820703506,0.8605900032,5
22,0.75,0.0775,6,0.01412439585,0.5820703506,0.8748928396,6
22,0.75,0.0775,7,0.01412439585,0.5820703506,0.8611278776,7
22,0.75,0.0775,8,0.01412439585,0.5820703506,0.8769766627,8
22,0.75,0.0775,9,0.01412439585,0.5820703506,0.8612872087,9
22,0.75,0.0775,9,0.01412439585,0.5820703506,0.8612872066,10
22,0.75,0.0775,8,0.01412439585,0.5820703506,0.8769766534,11
22,0.75,0.0775,7,0.01412439585,0.5820703506,0.8611278639,12
22,0.75,0.0775,6,0.01412439585,0.5820703506,0.8748928358,13
22,0.75,0.0775,5,0.01412439585,0.5820703506,0.8605899905,14
22,0.75,0.0775,4,0.01412439585,0.5820703506,0.8744273094,15
22,0.75,0.0775,3,0.01412439585,0.5820703506,0.8602382925,16
22,0.75,0.0775,2,0.01412439585,0.5820703506,0.8935586494,17
22,0.75,0.0775,1,0.01412439585,0.5820703506,0.8928517777,18
22,0.75,0.0775,0,0.01412439585,0.5820703506,0.8705445614,19
22,0.75,0.1,0,0.01412439585,0.5820703506,0.8904893301,0
22,0.75,0.1,1,0.01412439585,0.5820703506,0.8881177861,1
22,0.75,0.1,2,0.01412439585,0.5820703506,0.8884534359,2
22,0.75,0.1,3,0.01412439585,0.5820703506,0.895437653,3
22,0.75,0.1,4,0.01412439585,0.5820703506,0.8551193287,4
22,0.75,0.1,5,0.01412439585,0.5820703506,0.8558670441,5
22,0.75,0.1,6,0.01412439585,0.5820703506,0.8596287171,6
22,0.75,0.1,7,0.01412439585,0.5820703506,0.898526495,7
22,0.75,0.1,8,0.01412439585,0.5820703506,0.8979827012,8
22,0.75,0.1,9,0.01412439585,0.5820703506,0.8676922155,9
22,0.75,0.1,9,0.01412439585,0.5820703506,0.8676921811,10
22,0.75,0.1,8,0.01412439585,0.5820703506,0.8979827146,11
22,0.75,0.1,7,0.01412439585,0.5820703506,0.8985265003,12
22,0.75,0.1,6,0.01412439585,0.5820703506,0.8596286724,13
22,0.75,0.1,5,0.01412439585,0.5820703506,0.8558670288,14
22,0.75,0.1,4,0.01412439585,0.5820703506,0.8551190921,15
22,0.75,0.1,3,0.01412439585,0.5820703506,0.8954376616,16
22,0.75,0.1,2,0.01412439585,0.5820703506,0.8884534265,17
22,0.75,0.1,1,0.01412439585,0.5820703506,0.8881177763,18
22,0.75,0.1,0,0.01412439585,0.5820703506,0.8904893532,19
22,0.875,0.01,0,0.01412439585,0.5820703506,3.07E-06,0
22,0.875,0.01,1,0.01412439585,0.5820703506,5.37E-06,1
22,0.875,0.01,2,0.01412439585,0.5820703506,6.86E-06,2
22,0.875,0.01,3,0.01412439585,0.5820703506,1.79E-06,3
22,0.875,0.01,4,0.01412439585,0.5820703506,1.29E-05,4
22,0.875,0.01,5,0.01412439585,0.5820703506,9.65E-05,5
22,0.875,0.01,6,0.01412439585,0.5820703506,0.000667249499,6
22,0.875,0.01,7,0.01412439585,0.5820703506,0.003801300353,7
22,0.875,0.01,8,0.01412439585,0.5820703506,0.01787416635,8
22,0.875,0.01,9,0.01412439585,0.5820703506,0.03803839316,9
22,0.875,0.01,9,0.01412439585,0.5820703506,0.03803839309,10
22,0.875,0.01,8,0.01412439585,0.5820703506,0.01787416609,11
22,0.875,0.01,7,0.01412439585,0.5820703506,0.003801300475,12
22,0.875,0.01,6,0.01412439585,0.5820703506,0.0006672494937,13
22,0.875,0.01,5,0.01412439585,0.5820703506,9.65E-05,14
22,0.875,0.01,4,0.01412439585,0.5820703506,1.29E-05,15
22,0.875,0.01,3,0.01412439585,0.5820703506,1.79E-06,16
22,0.875,0.01,2,0.01412439585,0.5820703506,6.86E-06,17
22,0.875,0.01,1,0.01412439585,0.5820703506,5.37E-06,18
22,0.875,0.01,0,0.01412439585,0.5820703506,3.07E-06,19
22,0.875,0.0325,0,0.01412439585,0.5820703506,1.67E-05,0
22,0.875,0.0325,1,0.01412439585,0.5820703506,2.36E-05,1
22,0.875,0.0325,2,0.01412439585,0.5820703506,0.0001346004005,2
22,0.875,0.0325,3,0.01412439585,0.5820703506,0.001023635422,3
22,0.875,0.0325,4,0.01412439585,0.5820703506,0.006532139964,4
22,0.875,0.0325,5,0.01412439585,0.5820703506,0.04174793332,5
22,0.875,0.0325,6,0.01412439585,0.5820703506,0.187779456,6
22,0.875,0.0325,7,0.01412439585,0.5820703506,0.4493470182,7
22,0.875,0.0325,8,0.01412439585,0.5820703506,0.6470938557,8
22,0.875,0.0325,9,0.01412439585,0.5820703506,0.702885096,9
22,0.875,0.0325,9,0.01412439585,0.5820703506,0.7028850998,10
22,0.875,0.0325,8,0.01412439585,0.5820703506,0.6470938577,11
22,0.875,0.0325,7,0.01412439585,0.5820703506,0.4493470091,12
22,0.875,0.0325,6,0.01412439585,0.5820703506,0.1877794141,13
22,0.875,0.0325,5,0.01412439585,0.5820703506,0.04174792875,14
22,0.875,0.0325,4,0.01412439585,0.5820703506,0.006532138627,15
22,0.875,0.0325,3,0.01412439585,0.5820703506,0.001023635254,16
22,0.875,0.0325,2,0.01412439585,0.5820703506,0.0001346003708,17
22,0.875,0.0325,1,0.01412439585,0.5820703506,2.36E-05,18
22,0.875,0.0325,0,0.01412439585,0.5820703506,1.67E-05,19
22,0.875,0.055,0,0.01412439585,0.5820703506,0.7282749019,0
22,0.875,0.055,1,0.01412439585,0.5820703506,0.7073524035,1
22,0.875,0.055,2,0.01412439585,0.5820703506,0.7291538759,2
22,0.875,0.055,3,0.01412439585,0.5820703506,0.7596629629,3
22,0.875,0.055,4,0.01412439585,0.5820703506,0.7827145585,4
22,0.875,0.055,5,0.01412439585,0.5820703506,0.7974455058,5
22,0.875,0.055,6,0.01412439585,0.5820703506,0.8393966948,6
22,0.875,0.055,7,0.01412439585,0.5820703506,0.8719403256,7
22,0.875,0.055,8,0.01412439585,0.5820703506,0.8743263434,8
22,0.875,0.055,9,0.01412439585,0.5820703506,0.8747913257,9
22,0.875,0.055,9,0.01412439585,0.5820703506,0.8747913083,10
22,0.875,0.055,8,0.01412439585,0.5820703506,0.8743263342,11
22,0.875,0.055,7,0.01412439585,0.5820703506,0.8719403118,12
22,0.875,0.055,6,0.01412439585,0.5820703506,0.8393967103,13
22,0.875,0.055,5,0.01412439585,0.5820703506,0.7974455151,14
22,0.875,0.055,4,0.01412439585,0.5820703506,0.7827145701,15
22,0.875,0.055,3,0.01412439585,0.5820703506,0.7596629674,16
22,0.875,0.055,2,0.01412439585,0.5820703506,0.7291539067,17
22,0.875,0.055,1,0.01412439585,0.5820703506,0.7073523808,18
22,0.875,0.055,0,0.01412439585,0.5820703506,0.7282749097,19
22,0.875,0.0775,0,0.01412439585,0.5820703506,0.8569081784,0
22,0.875,0.0775,1,0.01412439585,0.5820703506,0.856479988,1
22,0.875,0.0775,2,0.01412439585,0.5820703506,0.8565829444,2
22,0.875,0.0775,3,0.01412439585,0.5820703506,0.8570881706,3
22,0.875,0.0775,4,0.01412439585,0.5820703506,0.8575333672,4
22,0.875,0.0775,5,0.01412439585,0.5820703506,0.863609688,5
22,0.875,0.0775,6,0.01412439585,0.5820703506,0.8586014938,6
22,0.875,0.0775,7,0.01412439585,0.5820703506,0.8775993473,7
22,0.875,0.0775,8,0.01412439585,0.5820703506,0.8652652158,8
22,0.875,0.0775,9,0.01412439585,0.5820703506,0.878196638,9
22,0.875,0.0775,9,0.01412439585,0.5820703506,0.8781966468,10
22,0.875,0.0775,8,0.01412439585,0.5820703506,0.8652652239,11
22,0.875,0.0775,7,0.01412439585,0.5820703506,0.8775993333,12
22,0.875,0.0775,6,0.01412439585,0.5820703506,0.8586014803,13
22,0.875,0.0775,5,0.01412439585,0.5820703506,0.863609711,14
22,0.875,0.0775,4,0.01412439585,0.5820703506,0.8575333781,15
22,0.875,0.0775,3,0.01412439585,0.5820703506,0.8570881606,16
22,0.875,0.0775,2,0.01412439585,0.5820703506,0.8565829476,17
22,0.875,0.0775,1,0.01412439585,0.5820703506,0.8564799871,18
22,0.875,0.0775,0,0.01412439585,0.5820703506,0.856908166,19
22,0.875,0.1,0,0.01412439585,0.5820703506,0.8788150864,0
22,0.875,0.1,1,0.01412439585,0.5820703506,0.8780293925,1
22,0.875,0.1,2,0.01412439585,0.5820703506,0.8455328686,2
22,0.875,0.1,3,0.01412439585,0.5820703506,0.878881768,3
22,0.875,0.1,4,0.01412439585,0.5820703506,0.8460806426,4
22,0.875,0.1,5,0.01412439585,0.5820703506,0.8630732323,5
22,0.875,0.1,6,0.01412439585,0.5820703506,0.8470640266,6
22,0.875,0.1,7,0.01412439585,0.5820703506,0.8535617059,7
22,0.875,0.1,8,0.01412439585,0.5820703506,0.8524156116,8
22,0.875,0.1,9,0.01412439585,0.5820703506,0.8904685895,9
22,0.875,0.1,9,0.01412439585,0.5820703506,0.8904685636,10
22,0.875,0.1,8,0.01412439585,0.5820703506,0.8524156402,11
22,0.875,0.1,7,0.01412439585,0.5820703506,0.853561649,12
